strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
120901090802,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202050305,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150503060404,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120500040101,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102500010109,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130302010203,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130402080102,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120902040605,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120602040304,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101900010204,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121004070304,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600031502,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110800080103,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800080304,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130700080701,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600070401,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150701030308,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111202020101,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120800020402,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111302080210,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150302020302,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150503010602,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050503,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101800130204,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111202020104,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130600070904,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150302020405,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102500040601,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130600031101,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101900020702,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110400080306,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111302020301,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120402040200,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061001,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200070206,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200090904,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130800020408,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110800060404,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130202010602,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130202060502,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150302030108,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200101709,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800050202,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130500032202,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040206,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101900020303,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111203020302,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130402060208,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600111106,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102500040803,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130600031003,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130301020401,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130301020607,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111001030406,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120901010206,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130500030604,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150400070412,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130600111501,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600111603,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801062004,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102600040204,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102600070103,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800010606,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800060804,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120901030502,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130700100304,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600010504,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101900030903,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120800060305,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120902050405,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150601020108,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120702020301,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150501000306,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202070606,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150200060701,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200011208,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110300040405,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120500030201,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101050703,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130403010302,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120902050303,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120902050407,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061501,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
140801062005,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150601020403,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800060908,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120901050103,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101900130202,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101900180502,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200101502,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130403010205,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061506,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121004020205,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130403010105,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150701020305,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150701020602,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111302040101,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120800060402,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110901040304,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120301040306,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901080102,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101040202,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101090402,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130500010102,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130403010102,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130403010806,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150701020302,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110300040201,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130600060206,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102060402,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061904,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150501000903,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110800010307,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120901030404,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901080203,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150200010103,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150200010205,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120500050108,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130403010405,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101800140105,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111301010601,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120902030106,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111203020202,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130600050603,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150701040603,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120903010401,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202031201,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102600130303,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111303020911,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111202010103,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121101100305,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130500011004,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600080703,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101900020804,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110902010706,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111203020101,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130402040404,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111201040301,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130302020701,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120800060504,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061101,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150702020106,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120901030303,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130700010906,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150602020504,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150702011105,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111301040104,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130201010503,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130202031204,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102500120206,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121003030105,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130800030505,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110800070705,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130100050304,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130500032411,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130402020204,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102500050405,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130600071301,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120602010503,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101061001,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100404,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100507,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110901010704,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
140801030610,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121101060902,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102500050401,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130201010202,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111201030108,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120602010903,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202110701,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130900010601,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600050802,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600080603,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150400020103,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150602020401,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120701010403,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120800030607,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600071101,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130800010104,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901020304,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130500041804,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150200040606,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150400020807,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111001040101,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120800080206,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130301010203,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150602020211,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110901060805,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111001040215,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150602030507,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150502030507,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120902040306,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120500070607,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101500030807,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130201021005,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101800120201,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110400070402,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120301030804,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111201010409,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120601020606,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130700010208,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101900030701,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101900120607,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120702020303,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130700100404,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110800010102,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111302030104,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111302080103,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130100020305,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200100301,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200100702,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110901020403,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150200030501,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
140801060703,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101900120402,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102500150102,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800030111,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110300090105,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111301020205,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150702011406,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110400010908,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121101100102,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110200130204,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150503020205,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101800120605,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130402100402,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101900140207,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101900140301,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110500010503,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130402070101,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901100205,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050407,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101900140101,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102500080306,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121101030703,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130500041403,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111002030106,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120903010605,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150502010702,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101900030407,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121101050206,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111302030101,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110400010404,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800060605,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
